datetime,power_mc_se_ds,power_mc_sw_ds,power_am_se_ds,power_am_sw_ds,power_mc_se_gfs,power_mc_sw_gfs,power_am_se_gfs,power_am_sw_gfs
2018-01-16 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-16 00:05:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-16 00:10:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-16 00:15:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-16 00:20:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-16 00:25:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-16 00:30:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-16 00:35:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-16 00:40:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-16 00:45:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-16 00:50:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-16 00:55:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-16 01:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-16 01:05:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-16 01:10:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-16 01:15:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-16 01:20:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-16 01:25:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-16 01:30:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-16 01:35:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-16 01:40:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-16 01:45:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-16 01:50:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-16 01:55:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-16 02:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-16 02:05:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-16 02:10:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-16 02:15:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-16 02:20:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-16 02:25:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-16 02:30:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-16 02:35:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-16 02:40:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-16 02:45:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-16 02:50:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-16 02:55:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-16 03:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-16 03:05:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-16 03:10:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-16 03:15:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-16 03:20:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-16 03:25:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-16 03:30:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-16 03:35:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-16 03:40:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-16 03:45:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-16 03:50:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-16 03:55:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-16 04:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-16 04:05:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-16 04:10:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-16 04:15:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-16 04:20:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-16 04:25:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-16 04:30:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-16 04:35:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-16 04:40:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-16 04:45:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-16 04:50:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-16 04:55:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-16 05:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-16 05:05:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-16 05:10:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-16 05:15:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-16 05:20:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-16 05:25:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-16 05:30:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-16 05:35:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-16 05:40:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-16 05:45:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-16 05:50:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-16 05:55:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-16 06:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-16 06:05:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-16 06:10:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-16 06:15:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-16 06:20:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-16 06:25:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-16 06:30:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-16 06:35:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-16 06:40:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-16 06:45:00+00:00,110.765706207,124.718750593,110.765706207,55.3828531035,0.0,0.0,0.0,0.0
2018-01-16 06:50:00+00:00,134.779525424,151.757566417,134.779525424,67.389762712,0.0,0.0,0.0,0.0
2018-01-16 06:55:00+00:00,138.197919318,155.606571946,138.197919318,69.0989596592,0.0,0.0,0.0,0.0
2018-01-16 07:00:00+00:00,157.519045451,177.361560866,157.519045451,78.7595227256,0.0,0.0,0.0,0.0
2018-01-16 07:05:00+00:00,365.563380707,95.1385190099,365.563380707,42.2473974261,220.353769104,175.752375006,220.353769104,78.0449444948
2018-01-16 07:10:00+00:00,402.309003367,143.072784237,402.309003367,63.5331812965,278.110906301,205.083366332,278.110906301,91.0697220545
2018-01-16 07:15:00+00:00,456.203365342,191.51171529,456.203365342,85.0430680632,343.761134046,240.656316495,343.761134046,106.866316103
2018-01-16 07:20:00+00:00,518.655995279,243.697179097,518.655995279,108.216647516,414.665162396,281.885725944,414.665162396,125.174728561
2018-01-16 07:25:00+00:00,586.607644568,299.764132349,586.607644568,133.113848788,488.898851638,328.219977154,488.898851638,145.750007067
2018-01-16 07:30:00+00:00,658.294082476,359.36552407,658.294082476,159.580559742,565.095010225,379.08003138,565.095010225,168.335022541
2018-01-16 07:35:00+00:00,732.457643342,422.090859272,732.457643342,187.434495167,642.293666885,433.87585672,642.293666885,192.667764258
2018-01-16 07:40:00+00:00,808.153495778,487.53144214,808.153495778,216.494168799,719.821379985,492.033706645,719.821379985,218.493453209
2018-01-16 07:45:00+00:00,884.667013612,555.292356435,884.667013612,246.584213357,797.202302369,553.015813517,797.202302369,245.573287241
2018-01-16 07:50:00+00:00,961.457811671,624.998003009,961.457811671,277.537839546,874.095813576,616.330658144,874.095813576,273.689001379
2018-01-16 07:55:00+00:00,1038.11614653,696.296137144,1038.11614653,309.198628887,950.253650386,681.536028213,950.253650386,302.644225954
2018-01-16 08:00:00+00:00,1114.32926499,768.860496722,1114.32926499,341.421700782,1025.49099556,748.237856904,1025.49099556,332.26397088
2018-01-16 08:05:00+00:00,1189.85580008,842.391631689,1189.85580008,374.074080853,1239.80796115,946.354136303,1239.80796115,420.239874641
2018-01-16 08:10:00+00:00,1264.50692272,916.616545431,1264.50692272,407.034541689,1323.00255526,1024.99782599,1323.00255526,455.162545794
2018-01-16 08:15:00+00:00,1338.13239697,991.287270324,1338.13239697,440.192970299,1404.83783188,1104.22708829,1404.83783188,490.345247469
2018-01-16 08:20:00+00:00,1410.61056208,1066.17906968,1410.61056208,473.44956967,1485.21832057,1183.77209627,1485.21832057,525.668159789
2018-01-16 08:25:00+00:00,1481.84097956,1141.0883105,1481.84097956,506.713914127,1564.06283618,1263.39229123,1564.06283618,561.02445979
2018-01-16 08:30:00+00:00,1551.61672852,1215.87211797,1551.61672852,539.92255841,1641.30090478,1342.87237738,1641.30090478,596.318542796
2018-01-16 08:35:00+00:00,1618.69956622,1290.73031965,1618.69956622,573.164238332,1716.8703077,1422.01895227,1716.8703077,631.464526136
2018-01-16 08:40:00+00:00,1685.27622367,1364.7536264,1685.27622367,606.03517317,1790.71517744,1500.65746503,1790.71517744,666.384898411
2018-01-16 08:45:00+00:00,1750.83786966,1437.9881657,1750.83786966,638.555846388,1862.78475617,1578.62977828,1862.78475617,701.009436828
2018-01-16 08:50:00+00:00,1815.06264319,1510.40816566,1815.06264319,670.714813666,1933.03234849,1655.7919384,1933.03234849,735.27421705
2018-01-16 08:55:00+00:00,1877.75314286,1581.94748815,1877.75314286,702.48270558,2001.41468474,1732.01243748,2001.41468474,769.120841427
